OUTLETSKYREFNUMBER,VIEWINGCARDNUMBER,ADDPRODUCT,REMOVEPRODUCT,OVERRIDEPRICE
100000300010,000385837968,AA_SBOPPV942_O,,
100000300010,000385838024,AD_SBOPPV942_O,,
100000300010,000516291994,AD_SBOPPV942_O,,
100000300010,000516292000,AD_SBOPPV942_O,,
100000300013,000532997921,AA_SBOPPV942_O,,
100000300013,000533007076,AD_SBOPPV942_O,,
100000300013,000759619901,AD_SBOPPV942_O,,
100000300028,000385838545,AA_SBOPPV942_O,,
100000300028,000385838602,AD_SBOPPV942_O,,
100000300028,000516292042,AD_SBOPPV942_O,,
100000300028,000850321605,AD_SBOPPV942_O,,
100000300050,000385838669,AA_SBOPPV942_O,,
100000300050,000385838693,AD_SBOPPV942_O,,
100000300050,000806423083,AD_SBOPPV942_O,,
100012200004,000600838486,AA_SBOPPV942_O,,
100012200013,000598868792,AA_SBOPPV942_O,,
100030100007,000461995441,AA_SBOPPV942_O,,
100030100007,000461995458,AD_SBOPPV942_O,,
100030100007,000795292879,AD_SBOPPV942_O,,
100030100009,000549488492,AA_SBOPPV942_O,,
100030100009,000549488807,AD_SBOPPV942_O,,
100030100009,000854946340,AD_SBOPPV942_O,,
100030100022,000751025750,AA_SBOPPV942_O,,
100030100022,000806422580,AD_SBOPPV942_O,,
100030100022,000806423240,AD_SBOPPV942_O,,
100030100024,000457692028,AA_SBOPPV942_O,,
100030100024,000591975271,AD_SBOPPV942_O,,
100030100024,000793857806,AD_SBOPPV942_O,,
100030100026,000542431515,AA_SBOPPV942_O,,
100030100026,000542431523,AD_SBOPPV942_O,,
100030100026,000778906396,AD_SBOPPV942_O,,
100030100031,000382324580,AA_SBOPPV942_O,,
100030100031,000382324606,AD_SBOPPV942_O,,
100030100031,000764687489,AD_SBOPPV942_O,,
100030100033,000382307890,AA_SBOPPV942_O,,
100030100033,000382308831,AD_SBOPPV942_O,,
100030100033,000750306417,AD_SBOPPV942_O,,
100030100038,000524298502,AA_SBOPPV942_O,,
100030100038,000524298528,AD_SBOPPV942_O,,
100030100038,000777305616,AD_SBOPPV942_O,,
100030100048,000454895319,AA_SBOPPV942_O,,
100030100048,000701350340,AD_SBOPPV942_O,,
100030100048,000822786018,AD_SBOPPV942_O,,
100030100050,000382311504,AA_SBOPPV942_O,,
100030100050,000382311520,AD_SBOPPV942_O,,
100030100050,000536524994,AD_SBOPPV942_O,,
100030100057,000542431457,AA_SBOPPV942_O,,
100030100057,000542431465,AD_SBOPPV942_O,,
100030100057,000593577539,AD_SBOPPV942_O,,
100030100057,000593577554,AD_SBOPPV942_O,,
100030100058,000540632288,AA_SBOPPV942_O,,
100030100058,000540637998,AD_SBOPPV942_O,,
100030100058,000791002108,AD_SBOPPV942_O,,
100030100066,000382315281,AA_SBOPPV942_O,,
100030100066,000461999757,AD_SBOPPV942_O,,
100030100066,000777299637,AD_SBOPPV942_O,,
100030100066,000804584969,AD_SBOPPV942_O,,
100030100069,000382307536,AA_SBOPPV942_O,,
100030100069,000382307551,AD_SBOPPV942_O,,
100030100069,000751015678,AD_SBOPPV942_O,,
100030100069,000800049926,AD_SBOPPV942_O,,
100030100071,000554063354,AA_SBOPPV942_O,,
100030100071,000554063362,AD_SBOPPV942_O,,
100030100072,000554446617,AA_SBOPPV942_O,,
100030100072,000554446625,AD_SBOPPV942_O,,
100030100072,000790987085,AD_SBOPPV942_O,,
100030100075,000554459263,AA_SBOPPV942_O,,
100030100075,000554459271,AD_SBOPPV942_O,,
100030100075,000757940184,AD_SBOPPV942_O,,
100030100076,000554447706,AA_SBOPPV942_O,,
100030100076,000554447714,AD_SBOPPV942_O,,
100030100076,000752115279,AD_SBOPPV942_O,,
100030100087,000563879493,AA_SBOPPV942_O,,
100030100087,000563879501,AD_SBOPPV942_O,,
100030100089,000564743284,AA_SBOPPV942_O,,
100030100089,000564743300,AD_SBOPPV942_O,,
100030100089,000822772323,AD_SBOPPV942_O,,
100030100091,000568247233,AA_SBOPPV942_O,,
100030100091,000568247258,AD_SBOPPV942_O,,
100030100091,000750922445,AD_SBOPPV942_O,,
100030100092,000568262539,AA_SBOPPV942_O,,
100030100092,000568262547,AD_SBOPPV942_O,,
100030100092,000716441035,AD_SBOPPV942_O,,
100030100094,000575475108,AA_SBOPPV942_O,,
100030100094,000575475116,AD_SBOPPV942_O,,
100030100094,000583140306,AD_SBOPPV942_O,,
100030100095,000570253484,AA_SBOPPV942_O,,
100030100095,000570253492,AD_SBOPPV942_O,,
100030100095,000570253500,AD_SBOPPV942_O,,
100030100096,000570253245,AA_SBOPPV942_O,,
100030100096,000570253260,AD_SBOPPV942_O,,
100030100096,000587254509,AD_SBOPPV942_O,,
100030100099,000575496161,AA_SBOPPV942_O,,
100030100099,000575496179,AD_SBOPPV942_O,,
100030100099,000752133942,AD_SBOPPV942_O,,
100030100106,000593553480,AA_SBOPPV942_O,,
100030100106,000593553514,AD_SBOPPV942_O,,
100030100106,000750307290,AD_SBOPPV942_O,,
100030100107,000593539331,AA_SBOPPV942_O,,
100030100107,000593539356,AD_SBOPPV942_O,,
100030100107,000757957683,AD_SBOPPV942_O,,
100030100111,000598850493,AA_SBOPPV942_O,,
100030100111,000598850501,AD_SBOPPV942_O,,
100030100111,000739002913,AD_SBOPPV942_O,,
100030100112,000598850469,AA_SBOPPV942_O,,
100030100112,000598850485,AD_SBOPPV942_O,,
100030100115,000603357450,AA_SBOPPV942_O,,
100030100115,000603357468,AD_SBOPPV942_O,,
100030100115,000806423927,AD_SBOPPV942_O,,
100030100120,000611115536,AA_SBOPPV942_O,,
100030100120,000611115544,AD_SBOPPV942_O,,
100030100120,000793841446,AD_SBOPPV942_O,,
100030100121,000611115486,AA_SBOPPV942_O,,
100030100121,000611116021,AD_SBOPPV942_O,,
100030100124,000616276952,AA_SBOPPV942_O,,
100030100124,000616276960,AD_SBOPPV942_O,,
100030100124,000751025768,AD_SBOPPV942_O,,
100030100124,000795251883,AD_SBOPPV942_O,,
100030100125,000616276937,AA_SBOPPV942_O,,
100030100125,000616276945,AD_SBOPPV942_O,,
100030100125,000778899575,AD_SBOPPV942_O,,
100030100127,000616276895,AA_SBOPPV942_O,,
100030100127,000740575022,AD_SBOPPV942_O,,
100030100127,000873080097,AD_SBOPPV942_O,,
100030100128,000701241812,AA_SBOPPV942_O,,
100030100128,000701241820,AD_SBOPPV942_O,,
100030100128,000725592794,AD_SBOPPV942_O,,
100030100131,000701241440,AA_SBOPPV942_O,,
100030100131,000701241457,AD_SBOPPV942_O,,
100030100131,000709561799,AD_SBOPPV942_O,,
100030100132,000701241390,AA_SBOPPV942_O,,
100030100132,000701241408,AD_SBOPPV942_O,,
100030100132,000777300633,AD_SBOPPV942_O,,
100030100133,000701261083,AA_SBOPPV942_O,,
100030100133,000701261091,AD_SBOPPV942_O,,
100030100133,000709561773,AD_SBOPPV942_O,,
100030100134,000701261059,AA_SBOPPV942_O,,
100030100134,000701261067,AD_SBOPPV942_O,,
100030100134,000727514630,AD_SBOPPV942_O,,
100030100135,000701261786,AA_SBOPPV942_O,,
100030100135,000701261794,AD_SBOPPV942_O,,
100030100135,000709561765,AD_SBOPPV942_O,,
100030100135,000777310103,AD_SBOPPV942_O,,
100030100136,000701261398,AA_SBOPPV942_O,,
100030100136,000701261406,AD_SBOPPV942_O,,
100030100141,000716412911,AA_SBOPPV942_O,,
100030100141,000716424890,AD_SBOPPV942_O,,
100030100141,000716424908,AD_SBOPPV942_O,,
100030100143,000716414149,AA_SBOPPV942_O,,
100030100143,000716414156,AD_SBOPPV942_O,,
100030100143,000716414164,AD_SBOPPV942_O,,
100030100144,000716413901,AA_SBOPPV942_O,,
100030100144,000716413919,AD_SBOPPV942_O,,
100030100144,000716413927,AD_SBOPPV942_O,,
100030100146,000716422803,AA_SBOPPV942_O,,
100030100146,000716422811,AD_SBOPPV942_O,,
100030100146,000716422829,AD_SBOPPV942_O,,
100030100147,000721915445,AA_SBOPPV942_O,,
100030100147,000721915452,AD_SBOPPV942_O,,
100030100147,000721915460,AD_SBOPPV942_O,,
100030100152,000721919017,AA_SBOPPV942_O,,
100030100152,000721919025,AD_SBOPPV942_O,,
100030100152,000721919033,AD_SBOPPV942_O,,
100030100156,000729262972,AA_SBOPPV942_O,,
100030100156,000729262980,AD_SBOPPV942_O,,
100030100156,000729262998,AD_SBOPPV942_O,,
100030100157,000729262949,AA_SBOPPV942_O,,
100030100157,000729262956,AD_SBOPPV942_O,,
100030100157,000729262964,AD_SBOPPV942_O,,
100030100164,000745785469,AA_SBOPPV942_O,,
100030100164,000745785477,AD_SBOPPV942_O,,
100030100164,000745785485,AD_SBOPPV942_O,,
100030100165,000745785436,AA_SBOPPV942_O,,
100030100165,000745785444,AD_SBOPPV942_O,,
100030100165,000745785451,AD_SBOPPV942_O,,
100030100167,000746794403,AA_SBOPPV942_O,,
100030100167,000746794429,AD_SBOPPV942_O,,
100030100167,000798831681,AD_SBOPPV942_O,,
100030100171,000752147728,AA_SBOPPV942_O,,
100030100171,000752147744,AD_SBOPPV942_O,,
100030100171,000752147769,AD_SBOPPV942_O,,
100030100174,000759195167,AA_SBOPPV942_O,,
100030100174,000759195175,AD_SBOPPV942_O,,
100030100174,000759195183,AD_SBOPPV942_O,,
100030100178,000775112360,AA_SBOPPV942_O,,
100030100178,000775112386,AD_SBOPPV942_O,,
100030100178,000775112402,AD_SBOPPV942_O,,
100030100178,000775112428,AD_SBOPPV942_O,,
100030100184,000790986111,AA_SBOPPV942_O,,
100030100184,000790986129,AD_SBOPPV942_O,,
100030100184,000790986137,AD_SBOPPV942_O,,
100030100184,000790986145,AD_SBOPPV942_O,,
100030100188,000795283589,AA_SBOPPV942_O,,
100030100188,000795283605,AD_SBOPPV942_O,,
100030100188,000795283688,AD_SBOPPV942_O,,
100030100188,000873956098,AD_SBOPPV942_O,,
100030100193,000822796801,AA_SBOPPV942_O,,
100030100193,000822796827,AD_SBOPPV942_O,,
100030100193,000822796843,AD_SBOPPV942_O,,
100030100194,000822796728,AA_SBOPPV942_O,,
100030100194,000822796744,AD_SBOPPV942_O,,
100030100194,000822796769,AD_SBOPPV942_O,,
100030100194,000822796785,AD_SBOPPV942_O,,
100050700015,000385932041,AA_SBOPPV942_O,,
100050700015,000454808577,AD_SBOPPV942_O,,
100050700015,000611599010,AD_SBOPPV942_O,,
100050700078,000385943154,AA_SBOPPV942_O,,
100050700078,000385943170,AD_SBOPPV942_O,,
100050700106,000384472692,AA_SBOPPV942_O,,
100050700106,000454393430,AD_SBOPPV942_O,,
100050700106,000518630223,AD_SBOPPV942_O,,
100050700108,000457618494,AA_SBOPPV942_O,,
100050700108,000850319831,AD_SBOPPV942_O,,
100050700111,000384492633,AA_SBOPPV942_O,,
100050700111,000570276667,AD_SBOPPV942_O,,
100050700112,000384466066,AA_SBOPPV942_O,,
100050700112,000384466082,AD_SBOPPV942_O,,
100050700113,000385984471,AA_SBOPPV942_O,,
100050700113,000385984968,AD_SBOPPV942_O,,
100050700113,000822877841,AD_SBOPPV942_O,,
100050700124,000382316677,AA_SBOPPV942_O,,
100050700124,000495603433,AD_SBOPPV942_O,,
100050700127,000457616589,AA_SBOPPV942_O,,
100050700127,000460733165,AD_SBOPPV942_O,,
100050700136,000462002387,AA_SBOPPV942_O,,
100050700136,000763430360,AD_SBOPPV942_O,,
100050700173,000382341980,AA_SBOPPV942_O,,
100050700173,000382342046,AD_SBOPPV942_O,,
100050700198,000385941331,AA_SBOPPV942_O,,
100050700198,000454852757,AD_SBOPPV942_O,,
100050700204,000382340883,AA_SBOPPV942_O,,
100050700204,000462003062,AD_SBOPPV942_O,,
100050700204,000701344889,AD_SBOPPV942_O,,
100050700209,000518630231,AA_SBOPPV942_O,,
100050700209,000564737781,AD_SBOPPV942_O,,
100050700248,000385912712,AA_SBOPPV942_O,,
100050700248,000536525561,AD_SBOPPV942_O,,
100050700258,000460735889,AA_SBOPPV942_O,,
100050700258,000570291146,AD_SBOPPV942_O,,
100050700272,000385938014,AA_SBOPPV942_O,,
100050700272,000462011438,AD_SBOPPV942_O,,
100050700310,000382322170,AA_SBOPPV942_O,,
100050700310,000764833331,AD_SBOPPV942_O,,
100050700338,000462002098,AA_SBOPPV942_O,,
100050700338,000701364077,AD_SBOPPV942_O,,
100050700341,000717239222,AA_SBOPPV942_O,,
100050700341,000740589502,AD_SBOPPV942_O,,
100050700341,000740589510,AD_SBOPPV942_O,,
100050700342,000382332476,AA_SBOPPV942_O,,
